[rospy.client][INFO] 2017-09-22 11:20:11,215: init_node, name[/dbw_node], pid[21583]
[xmlrpc][INFO] 2017-09-22 11:20:11,215: XML-RPC server binding to 0.0.0.0:0
[xmlrpc][INFO] 2017-09-22 11:20:11,215: Started XML-RPC server [http://10.0.2.15:40179/]
[rospy.impl.masterslave][INFO] 2017-09-22 11:20:11,217: _ready: http://10.0.2.15:40179/
[rospy.init][INFO] 2017-09-22 11:20:11,215: ROS Slave URI: [http://10.0.2.15:40179/]
[rospy.registration][INFO] 2017-09-22 11:20:11,217: Registering with master node http://localhost:11311
[xmlrpc][INFO] 2017-09-22 11:20:11,217: xml rpc node: starting XML-RPC server
[rospy.init][INFO] 2017-09-22 11:20:11,317: registered with master
[rospy.rosout][INFO] 2017-09-22 11:20:11,317: initializing /rosout core topic
[rospy.rosout][INFO] 2017-09-22 11:20:11,320: connected to core topic /rosout
[rospy.simtime][INFO] 2017-09-22 11:20:11,323: /use_sim_time is not set, will not subscribe to simulated time [/clock] topic
[rospy.internal][INFO] 2017-09-22 11:20:11,385: topic[/twist_cmd] adding connection to [http://10.0.2.15:40041/], count 0
[rospy.internal][INFO] 2017-09-22 11:20:11,538: topic[/vehicle/throttle_cmd] adding connection to [/styx_server], count 0
[rospy.internal][INFO] 2017-09-22 11:20:11,539: topic[/vehicle/brake_cmd] adding connection to [/styx_server], count 0
[rospy.internal][INFO] 2017-09-22 11:20:11,541: topic[/vehicle/steering_cmd] adding connection to [/styx_server], count 0
[rospy.internal][INFO] 2017-09-22 11:20:11,554: topic[/vehicle/dbw_enabled] adding connection to [http://10.0.2.15:46225/], count 0
[rospy.internal][INFO] 2017-09-22 11:20:11,557: topic[/current_velocity] adding connection to [http://10.0.2.15:46225/], count 0
[rospy.internal][INFO] 2017-09-22 11:20:11,625: topic[/rosout] adding connection to [/rosout], count 0
[rosout][INFO] 2017-09-22 11:20:24,038: SpeedCurrent -> 0.000008, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,179: Throttle_brake -> -0.000005, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 20.022583
[rosout][INFO] 2017-09-22 11:20:24,203: SpeedCurrent -> 0.000002, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,203: Throttle_brake -> -0.000005, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 17.352905
[rosout][INFO] 2017-09-22 11:20:24,219: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,219: Throttle_brake -> 0.000000, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 14.766655
[rosout][INFO] 2017-09-22 11:20:24,239: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,239: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 12.388973
[rosout][INFO] 2017-09-22 11:20:24,258: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,259: Throttle_brake -> -0.000005, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 10.277216
[rosout][INFO] 2017-09-22 11:20:24,278: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,279: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 8.447027
[rosout][INFO] 2017-09-22 11:20:24,298: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,299: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 6.889607
[rosout][INFO] 2017-09-22 11:20:24,318: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,319: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 5.582957
[rosout][INFO] 2017-09-22 11:20:24,338: SpeedCurrent -> 0.000002, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,339: Throttle_brake -> -0.000015, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 4.499032
[rosout][INFO] 2017-09-22 11:20:24,358: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,359: Throttle_brake -> 0.000005, Throttle --> 0.000005, Brake -> 0.000000, Steer -> 3.608134
[rosout][INFO] 2017-09-22 11:20:24,378: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,379: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 2.881496
[rosout][INFO] 2017-09-22 11:20:24,398: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,399: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 2.292669
[rosout][INFO] 2017-09-22 11:20:24,418: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,419: Throttle_brake -> -0.000008, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 1.818162
[rosout][INFO] 2017-09-22 11:20:24,438: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,439: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 1.437616
[rosout][INFO] 2017-09-22 11:20:24,458: SpeedCurrent -> 0.000002, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,459: Throttle_brake -> -0.000008, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 1.133708
[rosout][INFO] 2017-09-22 11:20:24,478: SpeedCurrent -> 0.000002, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,479: Throttle_brake -> -0.000005, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.891903
[rosout][INFO] 2017-09-22 11:20:24,498: SpeedCurrent -> 0.000002, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,499: Throttle_brake -> -0.000005, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.700144
[rosout][INFO] 2017-09-22 11:20:24,518: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,519: Throttle_brake -> -0.000000, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.548521
[rosout][INFO] 2017-09-22 11:20:24,538: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,539: Throttle_brake -> -0.000001, Throttle --> 0.000000, Brake -> 0.000000, Steer -> -7.071050
[rosout][INFO] 2017-09-22 11:20:24,558: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,559: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> -10.915118
[rosout][INFO] 2017-09-22 11:20:24,578: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,579: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> -12.395211
[rosout][INFO] 2017-09-22 11:20:24,598: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,599: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> -12.453063
[rosout][INFO] 2017-09-22 11:20:24,619: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,619: Throttle_brake -> -0.000007, Throttle --> 0.000000, Brake -> 0.000000, Steer -> -11.707288
[rosout][INFO] 2017-09-22 11:20:24,639: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,639: Throttle_brake -> -0.000005, Throttle --> 0.000000, Brake -> 0.000000, Steer -> -10.556085
[rosout][INFO] 2017-09-22 11:20:24,658: SpeedCurrent -> 0.000002, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,659: Throttle_brake -> -0.000006, Throttle --> 0.000000, Brake -> 0.000000, Steer -> -1.748777
[rosout][INFO] 2017-09-22 11:20:24,678: SpeedCurrent -> 0.000002, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,679: Throttle_brake -> -0.000005, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 10.814632
[rosout][INFO] 2017-09-22 11:20:24,698: SpeedCurrent -> 0.000002, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,699: Throttle_brake -> -0.000005, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 24.705635
[rosout][INFO] 2017-09-22 11:20:24,718: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,719: Throttle_brake -> -0.000002, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 30.975222
[rosout][INFO] 2017-09-22 11:20:24,738: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,739: Throttle_brake -> -0.000006, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 32.565913
[rosout][INFO] 2017-09-22 11:20:24,759: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,760: Throttle_brake -> -0.000005, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 31.425308
[rosout][INFO] 2017-09-22 11:20:24,778: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,779: Throttle_brake -> -0.000005, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 28.819635
[rosout][INFO] 2017-09-22 11:20:24,798: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,799: Throttle_brake -> -0.000005, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 25.552717
[rosout][INFO] 2017-09-22 11:20:24,818: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,819: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 22.118031
[rosout][INFO] 2017-09-22 11:20:24,838: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,839: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 18.803643
[rosout][INFO] 2017-09-22 11:20:24,858: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,859: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 15.764072
[rosout][INFO] 2017-09-22 11:20:24,878: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,879: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 13.069059
[rosout][INFO] 2017-09-22 11:20:24,898: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,898: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 10.736298
[rosout][INFO] 2017-09-22 11:20:24,918: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,919: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 8.753101
[rosout][INFO] 2017-09-22 11:20:24,938: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,939: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 7.090484
[rosout][INFO] 2017-09-22 11:20:24,958: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,959: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 5.712107
[rosout][INFO] 2017-09-22 11:20:24,978: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,979: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 4.579763
[rosout][INFO] 2017-09-22 11:20:24,998: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:24,999: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 3.656584
[rosout][INFO] 2017-09-22 11:20:25,018: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,019: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 2.908760
[rosout][INFO] 2017-09-22 11:20:25,038: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,039: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 2.306311
[rosout][INFO] 2017-09-22 11:20:25,058: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,059: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 1.823289
[rosout][INFO] 2017-09-22 11:20:25,078: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,079: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 1.437634
[rosout][INFO] 2017-09-22 11:20:25,098: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,099: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 1.130851
[rosout][INFO] 2017-09-22 11:20:25,118: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,119: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.887607
[rosout][INFO] 2017-09-22 11:20:25,138: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,139: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.695307
[rosout][INFO] 2017-09-22 11:20:25,158: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,159: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.543681
[rosout][INFO] 2017-09-22 11:20:25,179: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,180: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.424412
[rosout][INFO] 2017-09-22 11:20:25,199: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,200: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.330797
[rosout][INFO] 2017-09-22 11:20:25,218: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,219: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.257464
[rosout][INFO] 2017-09-22 11:20:25,239: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,239: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.200123
[rosout][INFO] 2017-09-22 11:20:25,258: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,259: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.155360
[rosout][INFO] 2017-09-22 11:20:25,278: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,279: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.120472
[rosout][INFO] 2017-09-22 11:20:25,298: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,299: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.093317
[rosout][INFO] 2017-09-22 11:20:25,318: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,319: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.072211
[rosout][INFO] 2017-09-22 11:20:25,339: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,340: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.055825
[rosout][INFO] 2017-09-22 11:20:25,358: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,359: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.043119
[rosout][INFO] 2017-09-22 11:20:25,379: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,380: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.033277
[rosout][INFO] 2017-09-22 11:20:25,400: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,401: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.025661
[rosout][INFO] 2017-09-22 11:20:25,418: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,419: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.019773
[rosout][INFO] 2017-09-22 11:20:25,438: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,439: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.015225
[rosout][INFO] 2017-09-22 11:20:25,458: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,459: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.011716
[rosout][INFO] 2017-09-22 11:20:25,478: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,479: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.009009
[rosout][INFO] 2017-09-22 11:20:25,499: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,499: Throttle_brake -> -0.000004, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.006924
[rosout][INFO] 2017-09-22 11:20:25,519: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:20:25,519: Throttle_brake -> -0.000003, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 0.005318
[rosout][INFO] 2017-09-22 11:20:25,538: SpeedCurrent -> 0.000001, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
