[rospy.client][INFO] 2017-09-22 13:32:22,205: init_node, name[/dbw_node], pid[32056]
[xmlrpc][INFO] 2017-09-22 13:32:22,205: XML-RPC server binding to 0.0.0.0:0
[xmlrpc][INFO] 2017-09-22 13:32:22,205: Started XML-RPC server [http://10.0.2.15:40145/]
[rospy.impl.masterslave][INFO] 2017-09-22 13:32:22,205: _ready: http://10.0.2.15:40145/
[xmlrpc][INFO] 2017-09-22 13:32:22,205: xml rpc node: starting XML-RPC server
[rospy.init][INFO] 2017-09-22 13:32:22,206: ROS Slave URI: [http://10.0.2.15:40145/]
[rospy.registration][INFO] 2017-09-22 13:32:22,206: Registering with master node http://localhost:11311
[rospy.init][INFO] 2017-09-22 13:32:22,306: registered with master
[rospy.rosout][INFO] 2017-09-22 13:32:22,306: initializing /rosout core topic
[rospy.rosout][INFO] 2017-09-22 13:32:22,308: connected to core topic /rosout
[rospy.simtime][INFO] 2017-09-22 13:32:22,310: /use_sim_time is not set, will not subscribe to simulated time [/clock] topic
[rospy.internal][INFO] 2017-09-22 13:32:22,377: topic[/twist_cmd] adding connection to [http://10.0.2.15:42043/], count 0
[rospy.internal][INFO] 2017-09-22 13:32:22,547: topic[/rosout] adding connection to [/rosout], count 0
[rospy.internal][INFO] 2017-09-22 13:32:22,621: topic[/vehicle/brake_cmd] adding connection to [/styx_server], count 0
[rospy.internal][INFO] 2017-09-22 13:32:22,621: topic[/vehicle/steering_cmd] adding connection to [/styx_server], count 0
[rospy.internal][INFO] 2017-09-22 13:32:22,621: topic[/vehicle/throttle_cmd] adding connection to [/styx_server], count 0
[rospy.internal][INFO] 2017-09-22 13:32:22,699: topic[/vehicle/dbw_enabled] adding connection to [http://10.0.2.15:44387/], count 0
[rospy.internal][INFO] 2017-09-22 13:32:22,700: topic[/current_velocity] adding connection to [http://10.0.2.15:44387/], count 0
[rosout][INFO] 2017-09-22 13:32:41,492: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,672: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,673: Throttle_brake -> 15.449918, Throttle --> 15.449918, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,692: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,693: Throttle_brake -> 15.499743, Throttle --> 15.499743, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,712: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,713: Throttle_brake -> 15.549870, Throttle --> 15.549870, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,732: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,733: Throttle_brake -> 15.599602, Throttle --> 15.599602, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,752: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,753: Throttle_brake -> 15.649814, Throttle --> 15.649814, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,772: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,773: Throttle_brake -> 15.699734, Throttle --> 15.699734, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,792: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,793: Throttle_brake -> 15.749765, Throttle --> 15.749765, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,812: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,813: Throttle_brake -> 15.799930, Throttle --> 15.799930, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,832: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,833: Throttle_brake -> 15.849762, Throttle --> 15.849762, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,852: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,853: Throttle_brake -> 15.899840, Throttle --> 15.899840, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,873: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,873: Throttle_brake -> 15.949508, Throttle --> 15.949508, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,893: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,893: Throttle_brake -> 16.000447, Throttle --> 16.000447, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,912: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,913: Throttle_brake -> 16.050350, Throttle --> 16.050350, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,933: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,934: Throttle_brake -> 16.099850, Throttle --> 16.099850, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,953: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,953: Throttle_brake -> 16.151287, Throttle --> 16.151287, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,972: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,973: Throttle_brake -> 16.201080, Throttle --> 16.201080, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,992: SpeedCurrent -> 0.080669, SpeedTarget --> 5.000000, SteerCurrent -> 0.007286, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:41,993: Throttle_brake -> 15.504829, Throttle --> 15.504829, Brake -> 0.000000, Steer -> -0.000911
[rosout][INFO] 2017-09-22 13:32:42,012: SpeedCurrent -> 0.080669, SpeedTarget --> 5.000000, SteerCurrent -> 0.007286, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,013: Throttle_brake -> 16.057177, Throttle --> 16.057177, Brake -> 0.000000, Steer -> -0.002277
[rosout][INFO] 2017-09-22 13:32:42,032: SpeedCurrent -> 0.080669, SpeedTarget --> 5.000000, SteerCurrent -> 0.007286, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,033: Throttle_brake -> 16.106168, Throttle --> 16.106168, Brake -> 0.000000, Steer -> -0.003814
[rosout][INFO] 2017-09-22 13:32:42,052: SpeedCurrent -> 0.107053, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,053: Throttle_brake -> 15.911730, Throttle --> 15.911730, Brake -> 0.000000, Steer -> -0.004440
[rosout][INFO] 2017-09-22 13:32:42,072: SpeedCurrent -> 0.301682, SpeedTarget --> 5.000000, SteerCurrent -> -0.048097, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,073: Throttle_brake -> 14.330819, Throttle --> 14.330819, Brake -> 0.000000, Steer -> 0.001498
[rosout][INFO] 2017-09-22 13:32:42,092: SpeedCurrent -> 0.301682, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,093: Throttle_brake -> 15.588642, Throttle --> 15.588642, Brake -> 0.000000, Steer -> 0.004744
[rosout][INFO] 2017-09-22 13:32:42,113: SpeedCurrent -> 0.301682, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,113: Throttle_brake -> 15.635292, Throttle --> 15.635292, Brake -> 0.000000, Steer -> 0.006274
[rosout][INFO] 2017-09-22 13:32:42,132: SpeedCurrent -> 0.301682, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,133: Throttle_brake -> 15.683454, Throttle --> 15.683454, Brake -> 0.000000, Steer -> 0.006742
[rosout][INFO] 2017-09-22 13:32:42,152: SpeedCurrent -> 0.320986, SpeedTarget --> 5.000000, SteerCurrent -> -0.011271, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,153: Throttle_brake -> 15.550629, Throttle --> 15.550629, Brake -> 0.000000, Steer -> 0.007993
[rosout][INFO] 2017-09-22 13:32:42,173: SpeedCurrent -> 0.319987, SpeedTarget --> 5.000000, SteerCurrent -> 0.000777, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,173: Throttle_brake -> 15.727239, Throttle --> 15.727239, Brake -> 0.000000, Steer -> 0.008100
[rosout][INFO] 2017-09-22 13:32:42,192: SpeedCurrent -> 0.318989, SpeedTarget --> 5.000000, SteerCurrent -> 0.004654, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,193: Throttle_brake -> 15.778482, Throttle --> 15.778482, Brake -> 0.000000, Steer -> 0.007072
[rosout][INFO] 2017-09-22 13:32:42,212: SpeedCurrent -> 0.318989, SpeedTarget --> 5.000000, SteerCurrent -> 0.004654, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,213: Throttle_brake -> 15.817776, Throttle --> 15.817776, Brake -> 0.000000, Steer -> 0.005470
[rosout][INFO] 2017-09-22 13:32:42,232: SpeedCurrent -> 0.318989, SpeedTarget --> 5.000000, SteerCurrent -> 0.004654, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,233: Throttle_brake -> 15.864553, Throttle --> 15.864553, Brake -> 0.000000, Steer -> 0.003645
[rosout][INFO] 2017-09-22 13:32:42,252: SpeedCurrent -> 0.316006, SpeedTarget --> 5.000000, SteerCurrent -> 0.028240, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,253: Throttle_brake -> 15.939083, Throttle --> 15.939083, Brake -> 0.000000, Steer -> -0.001139
[rosout][INFO] 2017-09-22 13:32:42,273: SpeedCurrent -> 0.377072, SpeedTarget --> 5.000000, SteerCurrent -> 0.004805, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,273: Throttle_brake -> 15.410817, Throttle --> 15.410817, Brake -> 0.000000, Steer -> -0.004360
[rosout][INFO] 2017-09-22 13:32:42,292: SpeedCurrent -> 0.500288, SpeedTarget --> 5.000000, SteerCurrent -> -0.100513, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,293: Throttle_brake -> 14.672791, Throttle --> 14.672791, Brake -> 0.000000, Steer -> 0.006665
[rosout][INFO] 2017-09-22 13:32:42,312: SpeedCurrent -> 0.500288, SpeedTarget --> 5.000000, SteerCurrent -> -0.100513, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,312: Throttle_brake -> 15.505672, Throttle --> 15.505672, Brake -> 0.000000, Steer -> 0.025015
[rosout][INFO] 2017-09-22 13:32:42,333: SpeedCurrent -> 0.500288, SpeedTarget --> 5.000000, SteerCurrent -> -0.100513, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,334: Throttle_brake -> 15.550178, Throttle --> 15.550178, Brake -> 0.000000, Steer -> 0.046337
[rosout][INFO] 2017-09-22 13:32:42,352: SpeedCurrent -> 0.945796, SpeedTarget --> 5.000000, SteerCurrent -> 0.065814, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,353: Throttle_brake -> 11.334342, Throttle --> 11.334342, Brake -> 0.000000, Steer -> 0.047208
[rosout][INFO] 2017-09-22 13:32:42,372: SpeedCurrent -> 0.945796, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,373: Throttle_brake -> 14.299724, Throttle --> 14.299724, Brake -> 0.000000, Steer -> 0.044747
[rosout][INFO] 2017-09-22 13:32:42,393: SpeedCurrent -> 1.047260, SpeedTarget --> 5.000000, SteerCurrent -> -0.154024, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,393: Throttle_brake -> 13.417012, Throttle --> 13.417012, Brake -> 0.000000, Steer -> 0.059819
[rosout][INFO] 2017-09-22 13:32:42,412: SpeedCurrent -> 1.047260, SpeedTarget --> 5.000000, SteerCurrent -> -0.154024, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,413: Throttle_brake -> 14.076381, Throttle --> 14.076381, Brake -> 0.000000, Steer -> 0.083811
[rosout][INFO] 2017-09-22 13:32:42,432: SpeedCurrent -> 1.261475, SpeedTarget --> 5.000000, SteerCurrent -> 0.010352, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,433: Throttle_brake -> 12.121440, Throttle --> 12.121440, Brake -> 0.000000, Steer -> 0.090775
[rosout][INFO] 2017-09-22 13:32:42,452: SpeedCurrent -> 1.365862, SpeedTarget --> 5.000000, SteerCurrent -> 0.182564, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,453: Throttle_brake -> 12.552667, Throttle --> 12.552667, Brake -> 0.000000, Steer -> 0.066198
[rosout][INFO] 2017-09-22 13:32:42,473: SpeedCurrent -> 1.469602, SpeedTarget --> 5.000000, SteerCurrent -> 0.043532, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,473: Throttle_brake -> 12.289053, Throttle --> 12.289053, Brake -> 0.000000, Steer -> 0.042794
[rosout][INFO] 2017-09-22 13:32:42,492: SpeedCurrent -> 1.480738, SpeedTarget --> 5.000000, SteerCurrent -> 0.042059, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,493: Throttle_brake -> 12.852824, Throttle --> 12.852824, Brake -> 0.000000, Steer -> 0.021698
[rosout][INFO] 2017-09-22 13:32:42,512: SpeedCurrent -> 1.480738, SpeedTarget --> 5.000000, SteerCurrent -> 0.042059, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,513: Throttle_brake -> 12.958691, Throttle --> 12.958691, Brake -> 0.000000, Steer -> 0.003218
[rosout][INFO] 2017-09-22 13:32:42,533: SpeedCurrent -> 1.480738, SpeedTarget --> 5.000000, SteerCurrent -> 0.042059, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,533: Throttle_brake -> 12.994099, Throttle --> 12.994099, Brake -> 0.000000, Steer -> -0.012636
[rosout][INFO] 2017-09-22 13:32:42,552: SpeedCurrent -> 1.470653, SpeedTarget --> 5.000000, SteerCurrent -> 0.142910, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,553: Throttle_brake -> 13.125144, Throttle --> 13.125144, Brake -> 0.000000, Steer -> -0.038627
[rosout][INFO] 2017-09-22 13:32:42,573: SpeedCurrent -> 1.467336, SpeedTarget --> 5.000000, SteerCurrent -> 0.038310, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,573: Throttle_brake -> 13.124841, Throttle --> 13.124841, Brake -> 0.000000, Steer -> -0.055622
[rosout][INFO] 2017-09-22 13:32:42,592: SpeedCurrent -> 1.464025, SpeedTarget --> 5.000000, SteerCurrent -> 0.017534, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,593: Throttle_brake -> 13.171989, Throttle --> 13.171989, Brake -> 0.000000, Steer -> -0.063897
[rosout][INFO] 2017-09-22 13:32:42,612: SpeedCurrent -> 1.464025, SpeedTarget --> 5.000000, SteerCurrent -> 0.017534, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,613: Throttle_brake -> 13.185213, Throttle --> 13.185213, Brake -> 0.000000, Steer -> -0.066750
[rosout][INFO] 2017-09-22 13:32:42,641: SpeedCurrent -> 1.457419, SpeedTarget --> 5.000000, SteerCurrent -> -0.012947, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,643: Throttle_brake -> 13.268809, Throttle --> 13.268809, Brake -> 0.000000, Steer -> -0.062565
[rosout][INFO] 2017-09-22 13:32:42,655: SpeedCurrent -> 1.454127, SpeedTarget --> 5.000000, SteerCurrent -> -0.113194, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,656: Throttle_brake -> 13.331696, Throttle --> 13.331696, Brake -> 0.000000, Steer -> -0.042151
[rosout][INFO] 2017-09-22 13:32:42,672: SpeedCurrent -> 1.543956, SpeedTarget --> 5.000000, SteerCurrent -> -0.042512, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,673: Throttle_brake -> 12.406978, Throttle --> 12.406978, Brake -> 0.000000, Steer -> -0.022719
[rosout][INFO] 2017-09-22 13:32:42,692: SpeedCurrent -> 1.649039, SpeedTarget --> 5.000000, SteerCurrent -> -0.047950, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,693: Throttle_brake -> 12.112435, Throttle --> 12.112435, Brake -> 0.000000, Steer -> -0.004376
[rosout][INFO] 2017-09-22 13:32:42,713: SpeedCurrent -> 1.649039, SpeedTarget --> 5.000000, SteerCurrent -> -0.047950, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,713: Throttle_brake -> 12.804753, Throttle --> 12.804753, Brake -> 0.000000, Steer -> 0.012210
[rosout][INFO] 2017-09-22 13:32:42,733: SpeedCurrent -> 1.649039, SpeedTarget --> 5.000000, SteerCurrent -> -0.047950, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,733: Throttle_brake -> 12.839060, Throttle --> 12.839060, Brake -> 0.000000, Steer -> 0.026770
[rosout][INFO] 2017-09-22 13:32:42,752: SpeedCurrent -> 1.649039, SpeedTarget --> 5.000000, SteerCurrent -> -0.047950, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,753: Throttle_brake -> 12.872536, Throttle --> 12.872536, Brake -> 0.000000, Steer -> 0.039280
[rosout][INFO] 2017-09-22 13:32:42,773: SpeedCurrent -> 1.650822, SpeedTarget --> 5.000000, SteerCurrent -> -0.121100, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,773: Throttle_brake -> 12.889029, Throttle --> 12.889029, Brake -> 0.000000, Steer -> 0.059000
[rosout][INFO] 2017-09-22 13:32:42,792: SpeedCurrent -> 1.647142, SpeedTarget --> 5.000000, SteerCurrent -> -0.025729, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,793: Throttle_brake -> 12.969045, Throttle --> 12.969045, Brake -> 0.000000, Steer -> 0.069621
[rosout][INFO] 2017-09-22 13:32:42,812: SpeedCurrent -> 1.647142, SpeedTarget --> 5.000000, SteerCurrent -> -0.025729, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,813: Throttle_brake -> 12.977917, Throttle --> 12.977917, Brake -> 0.000000, Steer -> 0.074460
[rosout][INFO] 2017-09-22 13:32:42,832: SpeedCurrent -> 1.647142, SpeedTarget --> 5.000000, SteerCurrent -> -0.025729, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,833: Throttle_brake -> 13.011476, Throttle --> 13.011476, Brake -> 0.000000, Steer -> 0.075745
[rosout][INFO] 2017-09-22 13:32:42,852: SpeedCurrent -> 1.636137, SpeedTarget --> 5.000000, SteerCurrent -> 0.021180, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,853: Throttle_brake -> 13.147088, Throttle --> 13.147088, Brake -> 0.000000, Steer -> 0.069085
[rosout][INFO] 2017-09-22 13:32:42,874: SpeedCurrent -> 1.632486, SpeedTarget --> 5.000000, SteerCurrent -> 0.277289, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,874: Throttle_brake -> 13.143696, Throttle --> 13.143696, Brake -> 0.000000, Steer -> 0.026361
[rosout][INFO] 2017-09-22 13:32:42,893: SpeedCurrent -> 1.628843, SpeedTarget --> 5.000000, SteerCurrent -> 0.040154, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,893: Throttle_brake -> 13.193059, Throttle --> 13.193059, Brake -> 0.000000, Steer -> -0.004339
[rosout][INFO] 2017-09-22 13:32:42,912: SpeedCurrent -> 1.628843, SpeedTarget --> 5.000000, SteerCurrent -> 0.040154, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,913: Throttle_brake -> 13.201711, Throttle --> 13.201711, Brake -> 0.000000, Steer -> -0.026355
[rosout][INFO] 2017-09-22 13:32:42,932: SpeedCurrent -> 1.628843, SpeedTarget --> 5.000000, SteerCurrent -> 0.040154, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,935: Throttle_brake -> 13.234259, Throttle --> 13.234259, Brake -> 0.000000, Steer -> -0.042111
[rosout][INFO] 2017-09-22 13:32:42,952: SpeedCurrent -> 1.617958, SpeedTarget --> 5.000000, SteerCurrent -> 0.032655, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,953: Throttle_brake -> 13.369647, Throttle --> 13.369647, Brake -> 0.000000, Steer -> -0.052424
[rosout][INFO] 2017-09-22 13:32:42,972: SpeedCurrent -> 1.614345, SpeedTarget --> 5.000000, SteerCurrent -> 0.197517, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 13:32:42,973: Throttle_brake -> 13.367928, Throttle --> 13.367928, Brake -> 0.000000, Steer -> -0.079638
[rosout][INFO] 2017-09-22 13:32:42,992: SpeedCurrent -> 1.610738, SpeedTarget --> 5.000000, SteerCurrent -> 0.032728, SteerTarget --> 0.000000
