[rospy.client][INFO] 2017-09-22 12:39:33,913: init_node, name[/dbw_node], pid[28897]
[xmlrpc][INFO] 2017-09-22 12:39:33,914: XML-RPC server binding to 0.0.0.0:0
[xmlrpc][INFO] 2017-09-22 12:39:33,914: Started XML-RPC server [http://10.0.2.15:46215/]
[rospy.impl.masterslave][INFO] 2017-09-22 12:39:33,914: _ready: http://10.0.2.15:46215/
[xmlrpc][INFO] 2017-09-22 12:39:33,914: xml rpc node: starting XML-RPC server
[rospy.init][INFO] 2017-09-22 12:39:33,914: ROS Slave URI: [http://10.0.2.15:46215/]
[rospy.registration][INFO] 2017-09-22 12:39:33,915: Registering with master node http://localhost:11311
[rospy.init][INFO] 2017-09-22 12:39:34,015: registered with master
[rospy.rosout][INFO] 2017-09-22 12:39:34,015: initializing /rosout core topic
[rospy.rosout][INFO] 2017-09-22 12:39:34,017: connected to core topic /rosout
[rospy.simtime][INFO] 2017-09-22 12:39:34,018: /use_sim_time is not set, will not subscribe to simulated time [/clock] topic
[rospy.internal][INFO] 2017-09-22 12:39:34,047: topic[/twist_cmd] adding connection to [http://10.0.2.15:36355/], count 0
[rospy.internal][INFO] 2017-09-22 12:39:34,181: topic[/rosout] adding connection to [/rosout], count 0
[rospy.internal][INFO] 2017-09-22 12:39:34,406: topic[/vehicle/brake_cmd] adding connection to [/styx_server], count 0
[rospy.internal][INFO] 2017-09-22 12:39:34,413: topic[/vehicle/throttle_cmd] adding connection to [/styx_server], count 0
[rospy.internal][INFO] 2017-09-22 12:39:34,414: topic[/vehicle/steering_cmd] adding connection to [/styx_server], count 0
[rospy.internal][INFO] 2017-09-22 12:39:34,522: topic[/current_velocity] adding connection to [http://10.0.2.15:39985/], count 0
[rospy.internal][INFO] 2017-09-22 12:39:34,524: topic[/vehicle/dbw_enabled] adding connection to [http://10.0.2.15:39985/], count 0
[rosout][INFO] 2017-09-22 12:39:58,043: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,164: Throttle_brake -> 15.324790, Throttle --> 15.324790, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,183: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,183: Throttle_brake -> 15.350680, Throttle --> 15.350680, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,203: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,204: Throttle_brake -> 15.400265, Throttle --> 15.400265, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,223: SpeedCurrent -> 0.000001, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,224: Throttle_brake -> 15.451043, Throttle --> 15.451043, Brake -> 0.000000, Steer -> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,243: SpeedCurrent -> 0.080669, SpeedTarget --> 5.000000, SteerCurrent -> 0.007380, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,244: Throttle_brake -> 14.755365, Throttle --> 14.755365, Brake -> 0.000000, Steer -> -0.002306
[rosout][INFO] 2017-09-22 12:39:58,263: SpeedCurrent -> 0.080669, SpeedTarget --> 5.000000, SteerCurrent -> 0.007380, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,263: Throttle_brake -> 15.308237, Throttle --> 15.308237, Brake -> 0.000000, Steer -> -0.005766
[rosout][INFO] 2017-09-22 12:39:58,283: SpeedCurrent -> 0.080669, SpeedTarget --> 5.000000, SteerCurrent -> 0.007380, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,284: Throttle_brake -> 15.357350, Throttle --> 15.357350, Brake -> 0.000000, Steer -> -0.009658
[rosout][INFO] 2017-09-22 12:39:58,303: SpeedCurrent -> 0.397720, SpeedTarget --> 5.000000, SteerCurrent -> 1.811190, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,303: Throttle_brake -> 12.434610, Throttle --> 12.434610, Brake -> 0.000000, Steer -> -0.577240
[rosout][INFO] 2017-09-22 12:39:58,323: SpeedCurrent -> 0.495708, SpeedTarget --> 5.000000, SteerCurrent -> 0.734716, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,324: Throttle_brake -> 13.607008, Throttle --> 13.607008, Brake -> 0.000000, Steer -> -1.090027
[rosout][INFO] 2017-09-22 12:39:58,343: SpeedCurrent -> 0.527336, SpeedTarget --> 5.000000, SteerCurrent -> -0.182679, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,344: Throttle_brake -> 13.960012, Throttle --> 13.960012, Brake -> 0.000000, Steer -> -1.253256
[rosout][INFO] 2017-09-22 12:39:58,363: SpeedCurrent -> 0.527336, SpeedTarget --> 5.000000, SteerCurrent -> -0.182679, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,364: Throttle_brake -> 14.202401, Throttle --> 14.202401, Brake -> 0.000000, Steer -> -1.209656
[rosout][INFO] 2017-09-22 12:39:58,383: SpeedCurrent -> 0.527336, SpeedTarget --> 5.000000, SteerCurrent -> -0.182679, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,383: Throttle_brake -> 14.247109, Throttle --> 14.247109, Brake -> 0.000000, Steer -> -1.052441
[rosout][INFO] 2017-09-22 12:39:58,403: SpeedCurrent -> 0.522361, SpeedTarget --> 5.000000, SteerCurrent -> -4.719245, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,404: Throttle_brake -> 14.337785, Throttle --> 14.337785, Brake -> 0.000000, Steer -> 0.576535
[rosout][INFO] 2017-09-22 12:39:58,423: SpeedCurrent -> 0.520943, SpeedTarget --> 5.000000, SteerCurrent -> -1.249612, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,424: Throttle_brake -> 14.364552, Throttle --> 14.364552, Brake -> 0.000000, Steer -> 1.847304
[rosout][INFO] 2017-09-22 12:39:58,443: SpeedCurrent -> 0.519544, SpeedTarget --> 5.000000, SteerCurrent -> -0.856695, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,444: Throttle_brake -> 14.413551, Throttle --> 14.413551, Brake -> 0.000000, Steer -> 2.714372
[rosout][INFO] 2017-09-22 12:39:58,463: SpeedCurrent -> 0.519544, SpeedTarget --> 5.000000, SteerCurrent -> -0.856695, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,464: Throttle_brake -> 14.449852, Throttle --> 14.449852, Brake -> 0.000000, Steer -> 3.300167
[rosout][INFO] 2017-09-22 12:39:58,483: SpeedCurrent -> 0.519544, SpeedTarget --> 5.000000, SteerCurrent -> -0.856695, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,484: Throttle_brake -> 14.494322, Throttle --> 14.494322, Brake -> 0.000000, Steer -> 3.691133
[rosout][INFO] 2017-09-22 12:39:58,503: SpeedCurrent -> 0.513199, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,503: Throttle_brake -> 14.598331, Throttle --> 14.598331, Brake -> 0.000000, Steer -> 3.680356
[rosout][INFO] 2017-09-22 12:39:58,523: SpeedCurrent -> 0.508776, SpeedTarget --> 5.000000, SteerCurrent -> 2.349045, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,524: Throttle_brake -> 14.643120, Throttle --> 14.643120, Brake -> 0.000000, Steer -> 2.710195
[rosout][INFO] 2017-09-22 12:39:58,543: SpeedCurrent -> 0.508776, SpeedTarget --> 5.000000, SteerCurrent -> 2.349045, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,544: Throttle_brake -> 14.661294, Throttle --> 14.661294, Brake -> 0.000000, Steer -> 1.261015
[rosout][INFO] 2017-09-22 12:39:58,563: SpeedCurrent -> 0.508776, SpeedTarget --> 5.000000, SteerCurrent -> 2.349045, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,564: Throttle_brake -> 14.706224, Throttle --> 14.706224, Brake -> 0.000000, Steer -> -0.367038
[rosout][INFO] 2017-09-22 12:39:58,583: SpeedCurrent -> 0.707030, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,583: Throttle_brake -> 12.913138, Throttle --> 12.913138, Brake -> 0.000000, Steer -> -1.259878
[rosout][INFO] 2017-09-22 12:39:58,603: SpeedCurrent -> 0.817690, SpeedTarget --> 5.000000, SteerCurrent -> 8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,604: Throttle_brake -> 13.170483, Throttle --> 13.170483, Brake -> 0.000000, Steer -> -4.183359
[rosout][INFO] 2017-09-22 12:39:58,623: SpeedCurrent -> 1.018788, SpeedTarget --> 5.000000, SteerCurrent -> 0.465161, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,623: Throttle_brake -> 12.039384, Throttle --> 12.039384, Brake -> 0.000000, Steer -> -5.711719
[rosout][INFO] 2017-09-22 12:39:58,644: SpeedCurrent -> 1.018788, SpeedTarget --> 5.000000, SteerCurrent -> 0.465161, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,645: Throttle_brake -> 13.344946, Throttle --> 13.344946, Brake -> 0.000000, Steer -> -6.359802
[rosout][INFO] 2017-09-22 12:39:58,663: SpeedCurrent -> 1.018788, SpeedTarget --> 5.000000, SteerCurrent -> 0.465161, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,664: Throttle_brake -> 13.387466, Throttle --> 13.387466, Brake -> 0.000000, Steer -> -6.472224
[rosout][INFO] 2017-09-22 12:39:58,683: SpeedCurrent -> 1.003183, SpeedTarget --> 5.000000, SteerCurrent -> -1.519030, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,683: Throttle_brake -> 13.571437, Throttle --> 13.571437, Brake -> 0.000000, Steer -> -5.656251
[rosout][INFO] 2017-09-22 12:39:58,703: SpeedCurrent -> 0.998918, SpeedTarget --> 5.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,704: Throttle_brake -> 13.550353, Throttle --> 13.550353, Brake -> 0.000000, Steer -> -2.343750
[rosout][INFO] 2017-09-22 12:39:58,723: SpeedCurrent -> 0.995712, SpeedTarget --> 5.000000, SteerCurrent -> -3.962115, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,724: Throttle_brake -> 13.594590, Throttle --> 13.594590, Brake -> 0.000000, Steer -> 0.904177
[rosout][INFO] 2017-09-22 12:39:58,743: SpeedCurrent -> 0.988489, SpeedTarget --> 5.000000, SteerCurrent -> -3.895174, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,744: Throttle_brake -> 13.681769, Throttle --> 13.681769, Brake -> 0.000000, Steer -> 3.891867
[rosout][INFO] 2017-09-22 12:39:58,763: SpeedCurrent -> 0.988489, SpeedTarget --> 5.000000, SteerCurrent -> -3.895174, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,764: Throttle_brake -> 13.676431, Throttle --> 13.676431, Brake -> 0.000000, Steer -> 6.546443
[rosout][INFO] 2017-09-22 12:39:58,783: SpeedCurrent -> 0.988489, SpeedTarget --> 5.000000, SteerCurrent -> -3.895174, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,784: Throttle_brake -> 13.716426, Throttle --> 13.716426, Brake -> 0.000000, Steer -> 8.847731
[rosout][INFO] 2017-09-22 12:39:58,803: SpeedCurrent -> 1.279259, SpeedTarget --> 5.000000, SteerCurrent -> 1.728089, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,804: Throttle_brake -> 11.065462, Throttle --> 11.065462, Brake -> 0.000000, Steer -> 9.049195
[rosout][INFO] 2017-09-22 12:39:58,823: SpeedCurrent -> 1.382486, SpeedTarget --> 5.000000, SteerCurrent -> 0.572777, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,824: Throttle_brake -> 11.967996, Throttle --> 11.967996, Brake -> 0.000000, Steer -> 8.417951
[rosout][INFO] 2017-09-22 12:39:58,843: SpeedCurrent -> 1.446225, SpeedTarget --> 5.000000, SteerCurrent -> 2.263328, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,844: Throttle_brake -> 12.059106, Throttle --> 12.059106, Brake -> 0.000000, Steer -> 6.829464
[rosout][INFO] 2017-09-22 12:39:58,863: SpeedCurrent -> 1.446225, SpeedTarget --> 5.000000, SteerCurrent -> 2.263328, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,864: Throttle_brake -> 12.492364, Throttle --> 12.492364, Brake -> 0.000000, Steer -> 4.801808
[rosout][INFO] 2017-09-22 12:39:58,883: SpeedCurrent -> 1.446225, SpeedTarget --> 5.000000, SteerCurrent -> 2.263328, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,883: Throttle_brake -> 12.527769, Throttle --> 12.527769, Brake -> 0.000000, Steer -> 2.653849
[rosout][INFO] 2017-09-22 12:39:58,903: SpeedCurrent -> 1.398341, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,904: Throttle_brake -> 12.999545, Throttle --> 12.999545, Brake -> 0.000000, Steer -> 1.279756
[rosout][INFO] 2017-09-22 12:39:58,923: SpeedCurrent -> 1.390628, SpeedTarget --> 5.000000, SteerCurrent -> 8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,924: Throttle_brake -> 12.814564, Throttle --> 12.814564, Brake -> 0.000000, Steer -> -2.073156
[rosout][INFO] 2017-09-22 12:39:58,943: SpeedCurrent -> 1.384351, SpeedTarget --> 5.000000, SteerCurrent -> 7.110075, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,943: Throttle_brake -> 12.861148, Throttle --> 12.861148, Brake -> 0.000000, Steer -> -6.051495
[rosout][INFO] 2017-09-22 12:39:58,963: SpeedCurrent -> 1.384351, SpeedTarget --> 5.000000, SteerCurrent -> 7.110075, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,964: Throttle_brake -> 12.856510, Throttle --> 12.856510, Brake -> 0.000000, Steer -> -10.132990
[rosout][INFO] 2017-09-22 12:39:58,983: SpeedCurrent -> 1.384351, SpeedTarget --> 5.000000, SteerCurrent -> 7.110075, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:58,984: Throttle_brake -> 12.893359, Throttle --> 12.893359, Brake -> 0.000000, Steer -> -14.017418
[rosout][INFO] 2017-09-22 12:39:59,003: SpeedCurrent -> 1.298572, SpeedTarget --> 5.000000, SteerCurrent -> -0.731785, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,004: Throttle_brake -> 13.723321, Throttle --> 13.723321, Brake -> 0.000000, Steer -> -15.097637
[rosout][INFO] 2017-09-22 12:39:59,023: SpeedCurrent -> 1.292118, SpeedTarget --> 5.000000, SteerCurrent -> -1.773136, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,024: Throttle_brake -> 13.283877, Throttle --> 13.283877, Brake -> 0.000000, Steer -> -14.207553
[rosout][INFO] 2017-09-22 12:39:59,043: SpeedCurrent -> 1.244955, SpeedTarget --> 5.000000, SteerCurrent -> -3.430398, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,044: Throttle_brake -> 13.717244, Throttle --> 13.717244, Brake -> 0.000000, Steer -> -11.746909
[rosout][INFO] 2017-09-22 12:39:59,064: SpeedCurrent -> 1.244955, SpeedTarget --> 5.000000, SteerCurrent -> -3.430398, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,065: Throttle_brake -> 13.459326, Throttle --> 13.459326, Brake -> 0.000000, Steer -> -8.556616
[rosout][INFO] 2017-09-22 12:39:59,083: SpeedCurrent -> 1.244955, SpeedTarget --> 5.000000, SteerCurrent -> -3.430398, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,084: Throttle_brake -> 13.498915, Throttle --> 13.498915, Brake -> 0.000000, Steer -> -5.155288
[rosout][INFO] 2017-09-22 12:39:59,103: SpeedCurrent -> 1.199120, SpeedTarget --> 5.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,104: Throttle_brake -> 13.959274, Throttle --> 13.959274, Brake -> 0.000000, Steer -> -0.419836
[rosout][INFO] 2017-09-22 12:39:59,123: SpeedCurrent -> 1.198937, SpeedTarget --> 5.000000, SteerCurrent -> -5.208112, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,124: Throttle_brake -> 13.711617, Throttle --> 13.711617, Brake -> 0.000000, Steer -> 3.897631
[rosout][INFO] 2017-09-22 12:39:59,144: SpeedCurrent -> 1.197685, SpeedTarget --> 5.000000, SteerCurrent -> -4.692537, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,145: Throttle_brake -> 13.759965, Throttle --> 13.759965, Brake -> 0.000000, Steer -> 7.549022
[rosout][INFO] 2017-09-22 12:39:59,163: SpeedCurrent -> 1.197685, SpeedTarget --> 5.000000, SteerCurrent -> -4.692537, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,164: Throttle_brake -> 13.791370, Throttle --> 13.791370, Brake -> 0.000000, Steer -> 10.597533
[rosout][INFO] 2017-09-22 12:39:59,184: SpeedCurrent -> 1.197685, SpeedTarget --> 5.000000, SteerCurrent -> -4.692537, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,185: Throttle_brake -> 13.828323, Throttle --> 13.828323, Brake -> 0.000000, Steer -> 13.116392
[rosout][INFO] 2017-09-22 12:39:59,203: SpeedCurrent -> 1.427060, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,204: Throttle_brake -> 11.710199, Throttle --> 11.710199, Brake -> 0.000000, Steer -> 13.713476
[rosout][INFO] 2017-09-22 12:39:59,223: SpeedCurrent -> 1.630105, SpeedTarget --> 5.000000, SteerCurrent -> 3.850071, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,224: Throttle_brake -> 11.320355, Throttle --> 11.320355, Brake -> 0.000000, Steer -> 11.989096
[rosout][INFO] 2017-09-22 12:39:59,243: SpeedCurrent -> 1.630105, SpeedTarget --> 5.000000, SteerCurrent -> 3.850071, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,244: Throttle_brake -> 12.638225, Throttle --> 12.638225, Brake -> 0.000000, Steer -> 9.066667
[rosout][INFO] 2017-09-22 12:39:59,263: SpeedCurrent -> 1.630105, SpeedTarget --> 5.000000, SteerCurrent -> 3.850071, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,264: Throttle_brake -> 12.672242, Throttle --> 12.672242, Brake -> 0.000000, Steer -> 5.652986
[rosout][INFO] 2017-09-22 12:39:59,283: SpeedCurrent -> 1.788450, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,284: Throttle_brake -> 11.257234, Throttle --> 11.257234, Brake -> 0.000000, Steer -> 3.379479
[rosout][INFO] 2017-09-22 12:39:59,304: SpeedCurrent -> 1.881353, SpeedTarget --> 5.000000, SteerCurrent -> 8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,304: Throttle_brake -> 11.415091, Throttle --> 11.415091, Brake -> 0.000000, Steer -> -0.610586
[rosout][INFO] 2017-09-22 12:39:59,323: SpeedCurrent -> 1.898251, SpeedTarget --> 5.000000, SteerCurrent -> 5.248816, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,324: Throttle_brake -> 11.857080, Throttle --> 11.857080, Brake -> 0.000000, Steer -> -4.457091
[rosout][INFO] 2017-09-22 12:39:59,343: SpeedCurrent -> 1.984085, SpeedTarget --> 5.000000, SteerCurrent -> 4.172504, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,344: Throttle_brake -> 11.200947, Throttle --> 11.200947, Brake -> 0.000000, Steer -> -7.646089
[rosout][INFO] 2017-09-22 12:39:59,363: SpeedCurrent -> 1.984085, SpeedTarget --> 5.000000, SteerCurrent -> 4.172504, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,364: Throttle_brake -> 11.768482, Throttle --> 11.768482, Brake -> 0.000000, Steer -> -10.265928
[rosout][INFO] 2017-09-22 12:39:59,383: SpeedCurrent -> 1.984085, SpeedTarget --> 5.000000, SteerCurrent -> 4.172504, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,384: Throttle_brake -> 11.798641, Throttle --> 11.798641, Brake -> 0.000000, Steer -> -12.401874
[rosout][INFO] 2017-09-22 12:39:59,403: SpeedCurrent -> 2.190744, SpeedTarget --> 5.000000, SteerCurrent -> -4.176510, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,404: Throttle_brake -> 9.919132, Throttle --> 9.919132, Brake -> 0.000000, Steer -> -11.523067
[rosout][INFO] 2017-09-22 12:39:59,423: SpeedCurrent -> 2.175495, SpeedTarget --> 5.000000, SteerCurrent -> -4.062370, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,424: Throttle_brake -> 11.377701, Throttle --> 11.377701, Brake -> 0.000000, Steer -> -9.039056
[rosout][INFO] 2017-09-22 12:39:59,443: SpeedCurrent -> 2.175495, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,444: Throttle_brake -> 11.311111, Throttle --> 11.311111, Brake -> 0.000000, Steer -> -7.076858
[rosout][INFO] 2017-09-22 12:39:59,464: SpeedCurrent -> 2.175495, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,464: Throttle_brake -> 11.339214, Throttle --> 11.339214, Brake -> 0.000000, Steer -> -5.530819
[rosout][INFO] 2017-09-22 12:39:59,484: SpeedCurrent -> 2.175495, SpeedTarget --> 5.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,484: Throttle_brake -> 11.368114, Throttle --> 11.368114, Brake -> 0.000000, Steer -> -4.315495
[rosout][INFO] 2017-09-22 12:39:59,503: SpeedCurrent -> 2.385258, SpeedTarget --> 5.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,504: Throttle_brake -> 9.415577, Throttle --> 9.415577, Brake -> 0.000000, Steer -> -0.862157
[rosout][INFO] 2017-09-22 12:39:59,523: SpeedCurrent -> 2.477451, SpeedTarget --> 5.000000, SteerCurrent -> -6.319880, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 12:39:59,524: Throttle_brake -> 9.941109, Throttle --> 9.941109, Brake -> 0.000000, Steer -> 3.109192
[rosout][INFO] 2017-09-22 12:39:59,543: SpeedCurrent -> 2.581786, SpeedTarget --> 5.000000, SteerCurrent -> -5.761288, SteerTarget --> 0.000000
