[rospy.client][INFO] 2017-09-22 11:17:57,604: init_node, name[/dbw_node], pid[20984]
[xmlrpc][INFO] 2017-09-22 11:17:57,604: XML-RPC server binding to 0.0.0.0:0
[xmlrpc][INFO] 2017-09-22 11:17:57,604: Started XML-RPC server [http://10.0.2.15:33591/]
[rospy.init][INFO] 2017-09-22 11:17:57,605: ROS Slave URI: [http://10.0.2.15:33591/]
[rospy.impl.masterslave][INFO] 2017-09-22 11:17:57,605: _ready: http://10.0.2.15:33591/
[xmlrpc][INFO] 2017-09-22 11:17:57,605: xml rpc node: starting XML-RPC server
[rospy.registration][INFO] 2017-09-22 11:17:57,605: Registering with master node http://localhost:11311
[rospy.init][INFO] 2017-09-22 11:17:57,705: registered with master
[rospy.rosout][INFO] 2017-09-22 11:17:57,705: initializing /rosout core topic
[rospy.rosout][INFO] 2017-09-22 11:17:57,707: connected to core topic /rosout
[rospy.simtime][INFO] 2017-09-22 11:17:57,708: /use_sim_time is not set, will not subscribe to simulated time [/clock] topic
[rospy.internal][INFO] 2017-09-22 11:17:57,740: topic[/twist_cmd] adding connection to [http://10.0.2.15:43285/], count 0
[rospy.internal][INFO] 2017-09-22 11:17:57,967: topic[/rosout] adding connection to [/rosout], count 0
[rospy.internal][INFO] 2017-09-22 11:17:58,032: topic[/vehicle/brake_cmd] adding connection to [/styx_server], count 0
[rospy.internal][INFO] 2017-09-22 11:17:58,032: topic[/vehicle/throttle_cmd] adding connection to [/styx_server], count 0
[rospy.internal][INFO] 2017-09-22 11:17:58,036: topic[/vehicle/steering_cmd] adding connection to [/styx_server], count 0
[rospy.internal][INFO] 2017-09-22 11:17:58,114: topic[/current_velocity] adding connection to [http://10.0.2.15:43325/], count 0
[rospy.internal][INFO] 2017-09-22 11:17:58,115: topic[/vehicle/dbw_enabled] adding connection to [http://10.0.2.15:43325/], count 0
[rosout][INFO] 2017-09-22 11:18:11,100: SpeedCurrent -> 0.000265, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,260: Throttle_brake -> -0.000040, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 3.915443
[rosout][INFO] 2017-09-22 11:18:11,280: SpeedCurrent -> 0.000030, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,280: Throttle_brake -> -0.000226, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 4.181455
[rosout][INFO] 2017-09-22 11:18:11,300: SpeedCurrent -> 0.000033, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,301: Throttle_brake -> -0.000123, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 11.569746
[rosout][INFO] 2017-09-22 11:18:11,320: SpeedCurrent -> 0.000036, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,320: Throttle_brake -> -0.000135, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 15.002551
[rosout][INFO] 2017-09-22 11:18:11,340: SpeedCurrent -> 0.000037, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,340: Throttle_brake -> -0.000128, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 15.995844
[rosout][INFO] 2017-09-22 11:18:11,359: SpeedCurrent -> 0.000037, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,360: Throttle_brake -> -0.000121, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 15.554831
[rosout][INFO] 2017-09-22 11:18:11,380: SpeedCurrent -> 0.000037, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,380: Throttle_brake -> -0.000122, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 14.334584
[rosout][INFO] 2017-09-22 11:18:11,400: SpeedCurrent -> 0.000025, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,400: Throttle_brake -> -0.000014, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 12.752284
[rosout][INFO] 2017-09-22 11:18:11,420: SpeedCurrent -> 0.000023, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,420: Throttle_brake -> -0.000067, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 11.065222
[rosout][INFO] 2017-09-22 11:18:11,440: SpeedCurrent -> 0.000023, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,440: Throttle_brake -> -0.000081, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 9.424674
[rosout][INFO] 2017-09-22 11:18:11,460: SpeedCurrent -> 0.000023, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,461: Throttle_brake -> -0.000081, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 7.912823
[rosout][INFO] 2017-09-22 11:18:11,480: SpeedCurrent -> 0.000014, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,480: Throttle_brake -> -0.000000, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 6.567856
[rosout][INFO] 2017-09-22 11:18:11,500: SpeedCurrent -> 0.000012, SpeedTarget --> 0.000000, SteerCurrent -> 8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,500: Throttle_brake -> -0.000030, Throttle --> 0.000000, Brake -> 0.000000, Steer -> -2.099180
[rosout][INFO] 2017-09-22 11:18:11,520: SpeedCurrent -> 0.000008, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,521: Throttle_brake -> -0.000015, Throttle --> 0.000000, Brake -> 0.000000, Steer -> -6.843188
[rosout][INFO] 2017-09-22 11:18:11,540: SpeedCurrent -> 0.000007, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,541: Throttle_brake -> -0.000028, Throttle --> 0.000000, Brake -> 0.000000, Steer -> -1.583994
[rosout][INFO] 2017-09-22 11:18:11,560: SpeedCurrent -> 0.000007, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,561: Throttle_brake -> -0.000034, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 8.973303
[rosout][INFO] 2017-09-22 11:18:11,580: SpeedCurrent -> 0.000007, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,581: Throttle_brake -> -0.000034, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 21.850951
[rosout][INFO] 2017-09-22 11:18:11,600: SpeedCurrent -> 0.000002, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,600: Throttle_brake -> 0.000014, Throttle --> 0.000014, Brake -> 0.000000, Steer -> 27.728943
[rosout][INFO] 2017-09-22 11:18:11,619: SpeedCurrent -> 0.000002, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,620: Throttle_brake -> -0.000016, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 29.302255
[rosout][INFO] 2017-09-22 11:18:11,640: SpeedCurrent -> 0.000002, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,640: Throttle_brake -> -0.000018, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 28.355852
[rosout][INFO] 2017-09-22 11:18:11,660: SpeedCurrent -> 0.000002, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,661: Throttle_brake -> -0.000018, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 26.051260
[rosout][INFO] 2017-09-22 11:18:11,680: SpeedCurrent -> 0.000002, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,681: Throttle_brake -> -0.000018, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 23.126723
[rosout][INFO] 2017-09-22 11:18:11,700: SpeedCurrent -> 0.013403, SpeedTarget --> 0.000000, SteerCurrent -> 8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,701: Throttle_brake -> -0.124367, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 12.536250
[rosout][INFO] 2017-09-22 11:18:11,720: SpeedCurrent -> 0.013128, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,720: Throttle_brake -> -0.037772, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 13.295594
[rosout][INFO] 2017-09-22 11:18:11,740: SpeedCurrent -> 0.001836, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,741: Throttle_brake -> 0.063010, Throttle --> 0.063010, Brake -> 0.000000, Steer -> 20.391750
[rosout][INFO] 2017-09-22 11:18:11,760: SpeedCurrent -> 0.001836, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,761: Throttle_brake -> -0.005801, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 30.608854
[rosout][INFO] 2017-09-22 11:18:11,780: SpeedCurrent -> 0.001836, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,780: Throttle_brake -> -0.005819, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 41.942921
[rosout][INFO] 2017-09-22 11:18:11,800: SpeedCurrent -> 0.001836, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,801: Throttle_brake -> -0.005837, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 53.196901
[rosout][INFO] 2017-09-22 11:18:11,819: SpeedCurrent -> 0.003024, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,820: Throttle_brake -> -0.017197, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 56.202459
[rosout][INFO] 2017-09-22 11:18:11,840: SpeedCurrent -> 0.003334, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,841: Throttle_brake -> -0.012248, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 61.880431
[rosout][INFO] 2017-09-22 11:18:11,860: SpeedCurrent -> 0.003334, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,861: Throttle_brake -> -0.010415, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 68.706764
[rosout][INFO] 2017-09-22 11:18:11,880: SpeedCurrent -> 0.003334, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,880: Throttle_brake -> -0.010448, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 75.752403
[rosout][INFO] 2017-09-22 11:18:11,900: SpeedCurrent -> 0.004562, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,901: Throttle_brake -> -0.021662, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 74.981050
[rosout][INFO] 2017-09-22 11:18:11,920: SpeedCurrent -> 0.004865, SpeedTarget --> 0.000000, SteerCurrent -> -5.206598, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,920: Throttle_brake -> -0.017090, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 74.742034
[rosout][INFO] 2017-09-22 11:18:11,939: SpeedCurrent -> 0.004865, SpeedTarget --> 0.000000, SteerCurrent -> -5.206598, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,940: Throttle_brake -> -0.015167, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 74.817397
[rosout][INFO] 2017-09-22 11:18:11,960: SpeedCurrent -> 0.004865, SpeedTarget --> 0.000000, SteerCurrent -> -5.206598, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,960: Throttle_brake -> -0.015216, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 75.064887
[rosout][INFO] 2017-09-22 11:18:11,980: SpeedCurrent -> 0.005467, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:11,980: Throttle_brake -> -0.020868, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 70.512545
[rosout][INFO] 2017-09-22 11:18:11,999: SpeedCurrent -> 0.006063, SpeedTarget --> 0.000000, SteerCurrent -> -6.640987, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,000: Throttle_brake -> -0.022691, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 69.770743
[rosout][INFO] 2017-09-22 11:18:12,020: SpeedCurrent -> 0.006063, SpeedTarget --> 0.000000, SteerCurrent -> -6.640987, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,020: Throttle_brake -> -0.018973, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 71.218734
[rosout][INFO] 2017-09-22 11:18:12,040: SpeedCurrent -> 0.006359, SpeedTarget --> 0.000000, SteerCurrent -> -5.419323, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,040: Throttle_brake -> -0.021741, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 72.662672
[rosout][INFO] 2017-09-22 11:18:12,060: SpeedCurrent -> 0.006359, SpeedTarget --> 0.000000, SteerCurrent -> -5.419323, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,060: Throttle_brake -> -0.019986, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 74.014086
[rosout][INFO] 2017-09-22 11:18:12,079: SpeedCurrent -> 0.006946, SpeedTarget --> 0.000000, SteerCurrent -> -4.186518, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,080: Throttle_brake -> -0.025522, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 74.073236
[rosout][INFO] 2017-09-22 11:18:12,099: SpeedCurrent -> 0.007238, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,100: Throttle_brake -> -0.024576, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 76.976931
[rosout][INFO] 2017-09-22 11:18:12,120: SpeedCurrent -> 0.007528, SpeedTarget --> 0.000000, SteerCurrent -> -6.378240, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,120: Throttle_brake -> -0.025479, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 79.778801
[rosout][INFO] 2017-09-22 11:18:12,140: SpeedCurrent -> 0.008103, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,140: Throttle_brake -> -0.029090, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 83.868678
[rosout][INFO] 2017-09-22 11:18:12,160: SpeedCurrent -> 0.008103, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,160: Throttle_brake -> -0.025582, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 88.427442
[rosout][INFO] 2017-09-22 11:18:12,180: SpeedCurrent -> 0.008103, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,181: Throttle_brake -> -0.025662, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 92.965031
[rosout][INFO] 2017-09-22 11:18:12,199: SpeedCurrent -> 0.008674, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,200: Throttle_brake -> -0.031134, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 97.207111
[rosout][INFO] 2017-09-22 11:18:12,219: SpeedCurrent -> 0.008957, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,220: Throttle_brake -> -0.030154, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 101.017836
[rosout][INFO] 2017-09-22 11:18:12,240: SpeedCurrent -> 0.009238, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,240: Throttle_brake -> -0.031042, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 104.347754
[rosout][INFO] 2017-09-22 11:18:12,260: SpeedCurrent -> 0.009238, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,261: Throttle_brake -> -0.029417, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 107.199099
[rosout][INFO] 2017-09-22 11:18:12,280: SpeedCurrent -> 0.009238, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,280: Throttle_brake -> -0.029510, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 109.603036
[rosout][INFO] 2017-09-22 11:18:12,299: SpeedCurrent -> 0.010075, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,300: Throttle_brake -> -0.037445, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 104.105061
[rosout][INFO] 2017-09-22 11:18:12,319: SpeedCurrent -> 0.010075, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,320: Throttle_brake -> -0.032210, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 94.505884
[rosout][INFO] 2017-09-22 11:18:12,340: SpeedCurrent -> 0.010075, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,341: Throttle_brake -> -0.032311, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 83.199729
[rosout][INFO] 2017-09-22 11:18:12,360: SpeedCurrent -> 0.010899, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,361: Throttle_brake -> -0.040032, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 71.640034
[rosout][INFO] 2017-09-22 11:18:12,379: SpeedCurrent -> 0.010899, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,380: Throttle_brake -> -0.034996, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 60.660203
[rosout][INFO] 2017-09-22 11:18:12,400: SpeedCurrent -> 0.010899, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,400: Throttle_brake -> -0.035102, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 50.692786
[rosout][INFO] 2017-09-22 11:18:12,419: SpeedCurrent -> 0.011711, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,420: Throttle_brake -> -0.042812, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 41.917814
[rosout][INFO] 2017-09-22 11:18:12,440: SpeedCurrent -> 0.011979, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,440: Throttle_brake -> -0.040210, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 41.862030
[rosout][INFO] 2017-09-22 11:18:12,459: SpeedCurrent -> 0.011979, SpeedTarget --> 0.000000, SteerCurrent -> -8.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,460: Throttle_brake -> -0.038692, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 46.714274
[rosout][INFO] 2017-09-22 11:18:12,480: SpeedCurrent -> 0.012512, SpeedTarget --> 0.000000, SteerCurrent -> -4.375389, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,480: Throttle_brake -> -0.043687, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 50.625946
[rosout][INFO] 2017-09-22 11:18:12,500: SpeedCurrent -> 0.013039, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,500: Throttle_brake -> -0.045410, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 49.662140
[rosout][INFO] 2017-09-22 11:18:12,520: SpeedCurrent -> 0.013300, SpeedTarget --> 0.000000, SteerCurrent -> -6.991986, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,520: Throttle_brake -> -0.044662, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 52.571103
[rosout][INFO] 2017-09-22 11:18:12,539: SpeedCurrent -> 0.013300, SpeedTarget --> 0.000000, SteerCurrent -> -6.991986, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,540: Throttle_brake -> -0.043162, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 57.476687
[rosout][INFO] 2017-09-22 11:18:12,560: SpeedCurrent -> 0.013300, SpeedTarget --> 0.000000, SteerCurrent -> -6.991986, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,561: Throttle_brake -> -0.043293, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 63.198773
[rosout][INFO] 2017-09-22 11:18:12,579: SpeedCurrent -> 0.013820, SpeedTarget --> 0.000000, SteerCurrent -> 0.000000, SteerTarget --> 0.000000
[rosout][INFO] 2017-09-22 11:18:12,580: Throttle_brake -> -0.048254, Throttle --> 0.000000, Brake -> 0.000000, Steer -> 62.467523
[rosout][INFO] 2017-09-22 11:18:12,599: SpeedCurrent -> 0.014334, SpeedTarget --> 0.000000, SteerCurrent -> -7.485001, SteerTarget --> 0.000000
